day,houseID,infectedHumans,x,y,has_ITN
446,15,0,82.90,97.65,0
446,16,0,80.36,58.77,0
446,17,0,82.07,83.66,1
446,18,0,88.90,46.27,1
446,19,0,32.77,89.44,1
446,20,0,86.27,46.87,1
446,21,0,23.32,45.94,0
446,22,0,89.58,37.42,0
446,23,0,8.70,77.59,1
446,24,0,81.32,78.97,1
446,25,0,91.19,61.88,1
446,26,0,68.18,42.24,0
446,27,0,63.91,24.31,1
446,28,0,91.37,13.21,1
446,29,0,14.54,45.97,0
446,30,0,67.39,32.25,1
446,31,0,17.83,55.57,0
446,32,0,92.11,45.15,1
446,33,0,82.71,53.85,1
446,34,0,49.07,35.17,0
446,35,0,69.50,26.36,1
446,36,0,87.58,94.54,0
446,37,0,64.42,58.45,1
446,38,0,24.93,49.82,1
446,39,0,31.70,64.36,0
446,40,1,27.92,31.75,1
446,41,0,71.00,49.58,1
446,42,0,60.02,41.69,1
446,43,0,86.46,24.40,1
446,44,1,90.49,73.47,0
446,45,0,73.50,42.98,1
446,46,0,18.38,30.55,1
446,47,0,5.49,94.98,0
446,48,0,16.92,19.91,1
446,49,0,41.55,51.61,0
446,50,0,12.15,79.53,1
446,51,0,15.00,50.53,1
446,52,0,73.42,10.55,1
446,53,0,76.99,97.01,1
446,54,0,34.41,87.50,1
446,55,0,26.99,61.00,1
446,56,0,45.93,79.38,0
446,57,0,59.42,84.87,0
446,58,0,31.36,1.79,0
446,59,0,53.11,43.34,1
446,60,0,39.23,55.49,1
446,61,0,57.10,70.49,0
446,62,0,24.55,43.91,0
446,63,0,33.70,20.90,0
446,64,0,67.25,55.31,0
446,65,0,74.27,82.30,1
446,66,0,24.27,28.24,1
446,67,0,4.82,87.66,0
446,68,0,80.35,19.01,0
446,69,0,75.79,72.13,1
446,70,1,22.85,11.36,0
446,71,0,49.42,68.46,1
446,72,0,26.53,93.01,1
446,73,0,14.19,26.72,1
446,74,0,98.85,93.97,0
446,75,0,71.02,68.24,0
446,76,2,4.19,92.51,0
446,77,8,16.74,97.33,0
446,78,0,14.16,77.69,1
446,79,0,13.38,53.48,0
446,80,0,55.93,76.33,0
446,81,0,53.96,25.75,1
446,82,0,22.48,52.28,1
446,83,0,34.92,66.47,0
446,84,0,68.25,65.32,0
446,85,0,56.90,36.35,1
446,86,0,27.84,40.54,1
446,87,0,27.03,57.28,1
446,88,0,13.88,71.45,1
446,89,0,19.73,84.82,1
446,90,0,97.72,40.75,1
446,91,0,87.06,94.71,1
446,92,0,44.86,17.19,1
446,93,0,95.68,52.11,0
446,94,0,73.21,20.36,1
446,95,0,44.71,77.25,0
446,96,0,84.45,5.10,1
446,97,0,16.70,32.13,0
446,98,0,46.29,46.01,1
446,99,0,53.56,65.74,1
447,0,0,67.90,83.54,1
447,1,0,26.24,29.21,0
447,2,0,92.49,52.86,1
447,3,0,59.45,53.50,1
447,4,0,78.29,37.25,0
447,5,0,43.59,67.12,0
447,6,0,61.11,18.73,1
447,7,0,24.90,31.74,1
447,8,0,62.61,95.70,1
447,9,0,43.17,29.69,1
447,10,0,57.43,97.59,1
447,11,0,99.07,23.83,1
447,12,0,91.48,16.32,1
447,13,0,40.17,75.77,0
447,14,1,1.39,54.06,1
447,15,0,82.90,97.65,0
447,16,0,80.36,58.77,0
447,17,0,82.07,83.66,1
447,18,0,88.90,46.27,1
447,19,0,32.77,89.44,1
447,20,0,86.27,46.87,1
447,21,0,23.32,45.94,0
447,22,0,89.58,37.42,0
447,23,0,8.70,77.59,1
447,24,0,81.32,78.97,1
447,25,0,91.19,61.88,1
447,26,0,68.18,42.24,0
447,27,0,63.91,24.31,1
447,28,0,91.37,13.21,1
447,29,0,14.54,45.97,0
447,30,0,67.39,32.25,1
447,31,0,17.83,55.57,0
447,32,0,92.11,45.15,1
447,33,0,82.71,53.85,1
447,34,0,49.07,35.17,0
447,35,0,69.50,26.36,1
447,36,0,87.58,94.54,0
447,37,0,64.42,58.45,1
447,38,0,24.93,49.82,1
447,39,0,31.70,64.36,0
447,40,1,27.92,31.75,1
447,41,0,71.00,49.58,1
447,42,0,60.02,41.69,1
447,43,0,86.46,24.40,1
447,44,1,90.49,73.47,0
447,45,0,73.50,42.98,1
447,46,0,18.38,30.55,1
447,47,0,5.49,94.98,0
447,48,0,16.92,19.91,1
447,49,0,41.55,51.61,0
447,50,0,12.15,79.53,1
447,51,0,15.00,50.53,1
447,52,0,73.42,10.55,1
447,53,0,76.99,97.01,1
447,54,0,34.41,87.50,1
447,55,0,26.99,61.00,1
447,56,0,45.93,79.38,0
447,57,0,59.42,84.87,0
447,58,0,31.36,1.79,0
447,59,0,53.11,43.34,1
447,60,0,39.23,55.49,1
447,61,0,57.10,70.49,0
447,62,0,24.55,43.91,0
447,63,0,33.70,20.90,0
447,64,0,67.25,55.31,0
447,65,0,74.27,82.30,1
447,66,0,24.27,28.24,1
447,67,0,4.82,87.66,0
447,68,0,80.35,19.01,0
447,69,0,75.79,72.13,1
447,70,1,22.85,11.36,0
447,71,0,49.42,68.46,1
447,72,0,26.53,93.01,1
447,73,0,14.19,26.72,1
447,74,0,98.85,93.97,0
447,75,0,71.02,68.24,0
447,76,2,4.19,92.51,0
447,77,8,16.74,97.33,0
447,78,0,14.16,77.69,1
447,79,0,13.38,53.48,0
447,80,0,55.93,76.33,0
447,81,0,53.96,25.75,1
447,82,0,22.48,52.28,1
447,83,0,34.92,66.47,0
447,84,0,68.25,65.32,0
447,85,0,56.90,36.35,1
447,86,0,27.84,40.54,1
447,87,0,27.03,57.28,1
447,88,0,13.88,71.45,1
447,89,0,19.73,84.82,1
447,90,0,97.72,40.75,1
447,91,0,87.06,94.71,1
447,92,0,44.86,17.19,1
447,93,0,95.68,52.11,0
447,94,0,73.21,20.36,1
447,95,0,44.71,77.25,0
447,96,0,84.45,5.10,1
447,97,0,16.70,32.13,0
447,98,0,46.29,46.01,1
447,99,0,53.56,65.74,1
448,0,0,67.90,83.54,1
448,1,0,26.24,29.21,0
448,2,0,92.49,52.86,1
448,3,0,59.45,53.50,1
448,4,0,78.29,37.25,0
448,5,0,43.59,67.12,0
448,6,0,61.11,18.73,1
448,7,0,24.90,31.74,1
448,8,0,62.61,95.70,1
448,9,0,43.17,29.69,1
448,10,0,57.43,97.59,1
448,11,0,99.07,23.83,1
448,12,0,91.48,16.32,1
448,13,0,40.17,75.77,0
448,14,1,1.39,54.06,1
448,15,0,82.90,97.65,0
448,16,0,80.36,58.77,0
448,17,0,82.07,83.66,1
448,18,0,88.90,46.27,1
448,19,0,32.77,89.44,1
448,20,0,86.27,46.87,1
448,21,0,23.32,45.94,0
448,22,0,89.58,37.42,0
448,23,0,8.70,77.59,1
448,24,0,81.32,78.97,1
448,25,0,91.19,61.88,1
448,26,0,68.18,42.24,0
448,27,0,63.91,24.31,1
448,28,0,91.37,13.21,1
448,29,0,14.54,45.97,0
448,30,0,67.39,32.25,1
448,31,0,17.83,55.57,0
448,32,0,92.11,45.15,1
448,33,0,82.71,53.85,1
448,34,0,49.07,35.17,0
448,35,0,69.50,26.36,1
448,36,0,87.58,94.54,0
448,37,0,64.42,58.45,1
448,38,0,24.93,49.82,1
448,39,0,31.70,64.36,0
448,40,1,27.92,31.75,1
448,41,0,71.00,49.58,1
448,42,0,60.02,41.69,1
448,43,0,86.46,24.40,1
448,44,1,90.49,73.47,0
448,45,0,73.50,42.98,1
448,46,0,18.38,30.55,1
448,47,0,5.49,94.98,0
448,48,0,16.92,19.91,1
448,49,0,41.55,51.61,0
448,50,0,12.15,79.53,1
448,51,0,15.00,50.53,1
448,52,0,73.42,10.55,1
448,53,0,76.99,97.01,1
448,54,0,34.41,87.50,1
448,55,0,26.99,61.00,1
448,56,0,45.93,79.38,0
448,57,0,59.42,84.87,0
448,58,0,31.36,1.79,0
448,59,0,53.11,43.34,1
448,60,0,39.23,55.49,1
448,61,0,57.10,70.49,0
448,62,0,24.55,43.91,0
448,63,0,33.70,20.90,0
448,64,0,67.25,55.31,0
448,65,0,74.27,82.30,1
448,66,0,24.27,28.24,1
448,67,0,4.82,87.66,0
448,68,0,80.35,19.01,0
448,69,0,75.79,72.13,1
448,70,1,22.85,11.36,0
448,71,0,49.42,68.46,1
448,72,0,26.53,93.01,1
448,73,0,14.19,26.72,1
448,74,0,98.85,93.97,0
448,75,0,71.02,68.24,0
448,76,2,4.19,92.51,0
448,77,8,16.74,97.33,0
448,78,0,14.16,77.69,1
448,79,0,13.38,53.48,0
448,80,0,55.93,76.33,0
448,81,0,53.96,25.75,1
448,82,0,22.48,52.28,1
448,83,0,34.92,66.47,0
448,84,0,68.25,65.32,0
448,85,0,56.90,36.35,1
448,86,0,27.84,40.54,1
448,87,0,27.03,57.28,1
448,88,0,13.88,71.45,1
448,89,0,19.73,84.82,1
448,90,0,97.72,40.75,1
448,91,0,87.06,94.71,1
448,92,0,44.86,17.19,1
448,93,0,95.68,52.11,0
448,94,0,73.21,20.36,1
448,95,0,44.71,77.25,0
448,96,0,84.45,5.10,1
448,97,0,16.70,32.13,0
448,98,0,46.29,46.01,1
448,99,0,53.56,65.74,1
449,0,0,67.90,83.54,1
449,1,0,26.24,29.21,0
449,2,0,92.49,52.86,1
449,3,0,59.45,53.50,1
449,4,0,78.29,37.25,0
449,5,0,43.59,67.12,0
449,6,0,61.11,18.73,1
449,7,0,24.90,31.74,1
449,8,0,62.61,95.70,1
449,9,0,43.17,29.69,1
449,10,0,57.43,97.59,1
449,11,0,99.07,23.83,1
449,12,0,91.48,16.32,1
449,13,0,40.17,75.77,0
449,14,1,1.39,54.06,1
449,15,0,82.90,97.65,0
449,16,0,80.36,58.77,0
449,17,0,82.07,83.66,1
449,18,0,88.90,46.27,1
449,19,0,32.77,89.44,1
449,20,0,86.27,46.87,1
449,21,0,23.32,45.94,0
449,22,0,89.58,37.42,0
449,23,0,8.70,77.59,1
449,24,0,81.32,78.97,1
449,25,0,91.19,61.88,1
449,26,0,68.18,42.24,0
449,27,0,63.91,24.31,1
449,28,0,91.37,13.21,1
449,29,0,14.54,45.97,0
449,30,0,67.39,32.25,1
449,31,0,17.83,55.57,0
449,32,0,92.11,45.15,1
449,33,0,82.71,53.85,1
449,34,0,49.07,35.17,0
449,35,0,69.50,26.36,1
449,36,0,87.58,94.54,0
449,37,0,64.42,58.45,1
449,38,0,24.93,49.82,1
449,39,0,31.70,64.36,0
449,40,1,27.92,31.75,1
449,41,0,71.00,49.58,1
449,42,0,60.02,41.69,1
449,43,0,86.46,24.40,1
449,44,1,90.49,73.47,0
449,45,0,73.50,42.98,1
449,46,0,18.38,30.55,1
449,47,0,5.49,94.98,0
449,48,0,16.92,19.91,1
449,49,0,41.55,51.61,0
449,50,0,12.15,79.53,1
449,51,0,15.00,50.53,1
449,52,0,73.42,10.55,1
449,53,0,76.99,97.01,1
449,54,0,34.41,87.50,1
449,55,0,26.99,61.00,1
449,56,0,45.93,79.38,0
449,57,0,59.42,84.87,0
449,58,0,31.36,1.79,0
449,59,0,53.11,43.34,1
449,60,0,39.23,55.49,1
449,61,0,57.10,70.49,0
449,62,0,24.55,43.91,0
449,63,0,33.70,20.90,0
449,64,0,67.25,55.31,0
449,65,0,74.27,82.30,1
449,66,0,24.27,28.24,1
449,67,0,4.82,87.66,0
449,68,0,80.35,19.01,0
449,69,0,75.79,72.13,1
449,70,0,22.85,11.36,0
449,71,0,49.42,68.46,1
449,72,0,26.53,93.01,1
449,73,0,14.19,26.72,1
449,74,0,98.85,93.97,0
449,75,0,71.02,68.24,0
449,76,2,4.19,92.51,0
449,77,7,16.74,97.33,0
449,78,0,14.16,77.69,1
449,79,0,13.38,53.48,0
449,80,0,55.93,76.33,0
449,81,0,53.96,25.75,1
449,82,0,22.48,52.28,1
449,83,0,34.92,66.47,0
449,84,0,68.25,65.32,0
449,85,0,56.90,36.35,1
449,86,0,27.84,40.54,1
449,87,0,27.03,57.28,1
449,88,0,13.88,71.45,1
449,89,0,19.73,84.82,1
449,90,0,97.72,40.75,1
449,91,0,87.06,94.71,1
449,92,0,44.86,17.19,1
449,93,0,95.68,52.11,0
449,94,0,73.21,20.36,1
449,95,0,44.71,77.25,0
449,96,0,84.45,5.10,1
449,97,0,16.70,32.13,0
449,98,0,46.29,46.01,1
449,99,0,53.56,65.74,1
450,0,0,67.90,83.54,1
450,1,0,26.24,29.21,0
450,2,0,92.49,52.86,1
450,3,0,59.45,53.50,1
450,4,0,78.29,37.25,0
450,5,0,43.59,67.12,0
450,6,0,61.11,18.73,1
450,7,0,24.90,31.74,1
450,8,0,62.61,95.70,1
450,9,0,43.17,29.69,1
450,10,0,57.43,97.59,1
450,11,0,99.07,23.83,1
450,12,0,91.48,16.32,1
450,13,0,40.17,75.77,0
450,14,1,1.39,54.06,1
450,15,0,82.90,97.65,0
450,16,0,80.36,58.77,0
450,17,0,82.07,83.66,1
450,18,0,88.90,46.27,1
450,19,0,32.77,89.44,1
450,20,0,86.27,46.87,1
450,21,0,23.32,45.94,0
450,22,0,89.58,37.42,0
450,23,0,8.70,77.59,1
450,24,0,81.32,78.97,1
450,25,0,91.19,61.88,1
450,26,0,68.18,42.24,0
450,27,0,63.91,24.31,1
450,28,0,91.37,13.21,1
450,29,0,14.54,45.97,0
450,30,0,67.39,32.25,1
450,31,0,17.83,55.57,0
450,32,0,92.11,45.15,1
450,33,0,82.71,53.85,1
450,34,0,49.07,35.17,0
450,35,0,69.50,26.36,1
450,36,0,87.58,94.54,0
450,37,0,64.42,58.45,1
450,38,0,24.93,49.82,1
450,39,0,31.70,64.36,0
450,40,1,27.92,31.75,1
450,41,0,71.00,49.58,1
450,42,0,60.02,41.69,1
450,43,0,86.46,24.40,1
450,44,1,90.49,73.47,0
450,45,0,73.50,42.98,1
450,46,0,18.38,30.55,1
450,47,0,5.49,94.98,0
450,48,0,16.92,19.91,1
450,49,0,41.55,51.61,0
450,50,0,12.15,79.53,1
450,51,0,15.00,50.53,1
450,52,0,73.42,10.55,1
450,53,0,76.99,97.01,1
450,54,0,34.41,87.50,1
450,55,0,26.99,61.00,1
450,56,0,45.93,79.38,0
450,57,0,59.42,84.87,0
450,58,0,31.36,1.79,0
450,59,0,53.11,43.34,1
450,60,0,39.23,55.49,1
450,61,0,57.10,70.49,0
450,62,0,24.55,43.91,0
450,63,0,33.70,20.90,0
450,64,0,67.25,55.31,0
450,65,0,74.27,82.30,1
450,66,0,24.27,28.24,1
450,67,0,4.82,87.66,0
450,68,0,80.35,19.01,0
450,69,0,75.79,72.13,1
450,70,0,22.85,11.36,0
450,71,0,49.42,68.46,1
450,72,1,26.53,93.01,1
450,73,0,14.19,26.72,1
450,74,0,98.85,93.97,0
450,75,0,71.02,68.24,0
450,76,7,4.19,92.51,0
450,77,6,16.74,97.33,0
450,78,0,14.16,77.69,1
450,79,0,13.38,53.48,0
450,80,0,55.93,76.33,0
450,81,0,53.96,25.75,1
450,82,0,22.48,52.28,1
450,83,0,34.92,66.47,0
450,84,0,68.25,65.32,0
450,85,0,56.90,36.35,1
450,86,0,27.84,40.54,1
450,87,0,27.03,57.28,1
450,88,0,13.88,71.45,1
450,89,0,19.73,84.82,1
450,90,0,97.72,40.75,1
450,91,0,87.06,94.71,1
450,92,0,44.86,17.19,1
450,93,0,95.68,52.11,0
450,94,0,73.21,20.36,1
450,95,0,44.71,77.25,0
450,96,0,84.45,5.10,1
450,97,0,16.70,32.13,0
450,98,0,46.29,46.01,1
450,99,0,53.56,65.74,1
451,0,0,67.90,83.54,1
451,1,0,26.24,29.21,0
451,2,0,92.49,52.86,1
451,3,0,59.45,53.50,1
451,4,0,78.29,37.25,0
451,5,0,43.59,67.12,0
451,6,0,61.11,18.73,1
451,7,0,24.90,31.74,1
451,8,0,62.61,95.70,1
451,9,0,43.17,29.69,1
451,10,0,57.43,97.59,1
451,11,0,99.07,23.83,1
451,12,0,91.48,16.32,1
451,13,0,40.17,75.77,0
451,14,1,1.39,54.06,1
451,15,0,82.90,97.65,0
451,16,0,80.36,58.77,0
451,17,0,82.07,83.66,1
451,18,0,88.90,46.27,1
451,19,0,32.77,89.44,1
451,20,0,86.27,46.87,1
451,21,0,23.32,45.94,0
451,22,0,89.58,37.42,0
451,23,0,8.70,77.59,1
451,24,0,81.32,78.97,1
451,25,0,91.19,61.88,1
451,26,0,68.18,42.24,0
451,27,0,63.91,24.31,1
451,28,0,91.37,13.21,1
451,29,0,14.54,45.97,0
451,30,0,67.39,32.25,1
451,31,0,17.83,55.57,0
451,32,0,92.11,45.15,1
451,33,0,82.71,53.85,1
451,34,0,49.07,35.17,0
451,35,0,69.50,26.36,1
451,36,0,87.58,94.54,0
451,37,0,64.42,58.45,1
451,38,0,24.93,49.82,1
451,39,0,31.70,64.36,0
451,40,1,27.92,31.75,1
451,41,0,71.00,49.58,1
451,42,0,60.02,41.69,1
451,43,0,86.46,24.40,1
451,44,1,90.49,73.47,0
451,45,0,73.50,42.98,1
451,46,0,18.38,30.55,1
451,47,0,5.49,94.98,0
451,48,0,16.92,19.91,1
451,49,0,41.55,51.61,0
451,50,0,12.15,79.53,1
451,51,0,15.00,50.53,1
451,52,0,73.42,10.55,1
451,53,0,76.99,97.01,1
451,54,0,34.41,87.50,1
451,55,0,26.99,61.00,1
451,56,0,45.93,79.38,0
451,57,0,59.42,84.87,0
451,58,0,31.36,1.79,0
451,59,0,53.11,43.34,1
451,60,0,39.23,55.49,1
451,61,0,57.10,70.49,0
451,62,0,24.55,43.91,0
451,63,0,33.70,20.90,0
451,64,0,67.25,55.31,0
451,65,0,74.27,82.30,1
451,66,0,24.27,28.24,1
451,67,0,4.82,87.66,0
451,68,0,80.35,19.01,0
451,69,0,75.79,72.13,1
451,70,0,22.85,11.36,0
451,71,0,49.42,68.46,1
451,72,1,26.53,93.01,1
451,73,0,14.19,26.72,1
451,74,0,98.85,93.97,0
451,75,0,71.02,68.24,0
451,76,7,4.19,92.51,0
451,77,6,16.74,97.33,0
451,78,0,14.16,77.69,1
451,79,0,13.38,53.48,0
451,80,0,55.93,76.33,0
451,81,0,53.96,25.75,1
451,82,0,22.48,52.28,1
451,83,0,34.92,66.47,0
451,84,0,68.25,65.32,0
451,85,0,56.90,36.35,1
451,86,0,27.84,40.54,1
451,87,0,27.03,57.28,1
451,88,0,13.88,71.45,1
451,89,0,19.73,84.82,1
451,90,0,97.72,40.75,1
451,91,0,87.06,94.71,1
451,92,0,44.86,17.19,1
451,93,0,95.68,52.11,0
451,94,0,73.21,20.36,1
451,95,0,44.71,77.25,0
451,96,0,84.45,5.10,1
451,97,0,16.70,32.13,0
451,98,0,46.29,46.01,1
451,99,0,53.56,65.74,1
452,0,0,67.90,83.54,1
452,1,0,26.24,29.21,0
452,2,0,92.49,52.86,1
452,3,0,59.45,53.50,1
452,4,0,78.29,37.25,0
452,5,0,43.59,67.12,0
452,6,0,61.11,18.73,1
452,7,0,24.90,31.74,1
452,8,0,62.61,95.70,1
452,9,0,43.17,29.69,1
452,10,0,57.43,97.59,1
452,11,0,99.07,23.83,1
452,12,0,91.48,16.32,1
452,13,0,40.17,75.77,0
452,14,1,1.39,54.06,1
452,15,0,82.90,97.65,0
452,16,0,80.36,58.77,0
452,17,0,82.07,83.66,1
452,18,0,88.90,46.27,1
452,19,0,32.77,89.44,1
452,20,0,86.27,46.87,1
452,21,0,23.32,45.94,0
452,22,0,89.58,37.42,0
452,23,0,8.70,77.59,1
452,24,0,81.32,78.97,1
452,25,0,91.19,61.88,1
452,26,0,68.18,42.24,0
452,27,0,63.91,24.31,1
452,28,0,91.37,13.21,1
452,29,0,14.54,45.97,0
452,30,0,67.39,32.25,1
452,31,0,17.83,55.57,0
452,32,0,92.11,45.15,1
452,33,0,82.71,53.85,1
452,34,0,49.07,35.17,0
452,35,0,69.50,26.36,1
452,36,0,87.58,94.54,0
452,37,0,64.42,58.45,1
452,38,0,24.93,49.82,1
452,39,0,31.70,64.36,0
452,40,1,27.92,31.75,1
452,41,0,71.00,49.58,1
452,42,0,60.02,41.69,1
452,43,0,86.46,24.40,1
452,44,1,90.49,73.47,0
452,45,0,73.50,42.98,1
452,46,0,18.38,30.55,1
452,47,0,5.49,94.98,0
452,48,0,16.92,19.91,1
452,49,0,41.55,51.61,0
452,50,0,12.15,79.53,1
452,51,0,15.00,50.53,1
452,52,0,73.42,10.55,1
452,53,0,76.99,97.01,1
452,54,0,34.41,87.50,1
452,55,0,26.99,61.00,1
452,56,0,45.93,79.38,0
452,57,0,59.42,84.87,0
452,58,0,31.36,1.79,0
452,59,0,53.11,43.34,1
452,60,0,39.23,55.49,1
452,61,0,57.10,70.49,0
452,62,0,24.55,43.91,0
452,63,0,33.70,20.90,0
452,64,0,67.25,55.31,0
452,65,0,74.27,82.30,1
452,66,0,24.27,28.24,1
452,67,0,4.82,87.66,0
452,68,0,80.35,19.01,0
452,69,0,75.79,72.13,1
452,70,0,22.85,11.36,0
452,71,0,49.42,68.46,1
452,72,1,26.53,93.01,1
452,73,0,14.19,26.72,1
452,74,0,98.85,93.97,0
452,75,0,71.02,68.24,0
452,76,7,4.19,92.51,0
452,77,6,16.74,97.33,0
452,78,0,14.16,77.69,1
452,79,0,13.38,53.48,0
452,80,0,55.93,76.33,0
452,81,0,53.96,25.75,1
452,82,0,22.48,52.28,1
452,83,0,34.92,66.47,0
452,84,0,68.25,65.32,0
452,85,0,56.90,36.35,1
452,86,0,27.84,40.54,1
452,87,0,27.03,57.28,1
452,88,0,13.88,71.45,1
452,89,0,19.73,84.82,1
452,90,0,97.72,40.75,1
452,91,0,87.06,94.71,1
452,92,0,44.86,17.19,1
452,93,0,95.68,52.11,0
452,94,0,73.21,20.36,1
452,95,0,44.71,77.25,0
452,96,0,84.45,5.10,1
452,97,0,16.70,32.13,0
452,98,0,46.29,46.01,1
452,99,0,53.56,65.74,1
453,0,0,67.90,83.54,1
453,1,0,26.24,29.21,0
453,2,0,92.49,52.86,1
453,3,0,59.45,53.50,1
453,4,0,78.29,37.25,0
453,5,0,43.59,67.12,0
453,6,0,61.11,18.73,1
453,7,0,24.90,31.74,1
453,8,0,62.61,95.70,1
453,9,0,43.17,29.69,1
453,10,0,57.43,97.59,1
453,11,0,99.07,23.83,1
453,12,0,91.48,16.32,1
453,13,0,40.17,75.77,0
453,14,1,1.39,54.06,1
453,15,0,82.90,97.65,0
453,16,0,80.36,58.77,0
453,17,0,82.07,83.66,1
453,18,0,88.90,46.27,1
453,19,0,32.77,89.44,1
453,20,0,86.27,46.87,1
453,21,0,23.32,45.94,0
453,22,0,89.58,37.42,0
453,23,0,8.70,77.59,1
453,24,0,81.32,78.97,1
453,25,0,91.19,61.88,1
453,26,0,68.18,42.24,0
453,27,0,63.91,24.31,1
453,28,0,91.37,13.21,1
453,29,0,14.54,45.97,0
453,30,0,67.39,32.25,1
453,31,0,17.83,55.57,0
453,32,0,92.11,45.15,1
453,33,0,82.71,53.85,1
453,34,0,49.07,35.17,0
453,35,0,69.50,26.36,1
453,36,0,87.58,94.54,0
453,37,0,64.42,58.45,1
453,38,0,24.93,49.82,1
453,39,0,31.70,64.36,0
453,40,1,27.92,31.75,1
453,41,0,71.00,49.58,1
453,42,0,60.02,41.69,1
453,43,0,86.46,24.40,1
453,44,1,90.49,73.47,0
453,45,0,73.50,42.98,1
453,46,0,18.38,30.55,1
453,47,0,5.49,94.98,0
453,48,0,16.92,19.91,1
453,49,0,41.55,51.61,0
453,50,0,12.15,79.53,1
453,51,0,15.00,50.53,1
453,52,0,73.42,10.55,1
453,53,0,76.99,97.01,1
453,54,0,34.41,87.50,1
453,55,0,26.99,61.00,1
453,56,0,45.93,79.38,0
453,57,0,59.42,84.87,0
453,58,0,31.36,1.79,0
453,59,0,53.11,43.34,1
453,60,0,39.23,55.49,1
453,61,0,57.10,70.49,0
453,62,0,24.55,43.91,0
453,63,0,33.70,20.90,0
453,64,0,67.25,55.31,0
453,65,0,74.27,82.30,1
453,66,0,24.27,28.24,1
453,67,0,4.82,87.66,0
453,68,0,80.35,19.01,0
453,69,0,75.79,72.13,1
453,70,0,22.85,11.36,0
453,71,0,49.42,68.46,1
453,72,1,26.53,93.01,1
453,73,0,14.19,26.72,1
453,74,0,98.85,93.97,0
453,75,0,71.02,68.24,0
453,76,7,4.19,92.51,0
453,77,5,16.74,97.33,0
453,78,0,14.16,77.69,1
453,79,0,13.38,53.48,0
453,80,0,55.93,76.33,0
453,81,0,53.96,25.75,1
453,82,0,22.48,52.28,1
453,83,0,34.92,66.47,0
453,84,0,68.25,65.32,0
453,85,0,56.90,36.35,1
453,86,0,27.84,40.54,1
453,87,0,27.03,57.28,1
453,88,1,13.88,71.45,1
453,89,0,19.73,84.82,1
453,90,0,97.72,40.75,1
453,91,0,87.06,94.71,1
453,92,0,44.86,17.19,1
453,93,0,95.68,52.11,0
453,94,0,73.21,20.36,1
453,95,0,44.71,77.25,0
453,96,0,84.45,5.10,1
453,97,0,16.70,32.13,0
453,98,0,46.29,46.01,1
453,99,0,53.56,65.74,1
454,0,0,67.90,83.54,1
454,1,0,26.24,29.21,0
454,2,0,92.49,52.86,1
454,3,0,59.45,53.50,1
454,4,0,78.29,37.25,0
454,5,0,43.59,67.12,0
454,6,0,61.11,18.73,1
454,7,0,24.90,31.74,1
454,8,0,62.61,95.70,1
454,9,0,43.17,29.69,1
454,10,0,57.43,97.59,1
454,11,0,99.07,23.83,1
454,12,0,91.48,16.32,1
454,13,0,40.17,75.77,0
454,14,1,1.39,54.06,1
454,15,0,82.90,97.65,0
454,16,0,80.36,58.77,0
454,17,0,82.07,83.66,1
454,18,0,88.90,46.27,1
454,19,0,32.77,89.44,1
454,20,0,86.27,46.87,1
454,21,0,23.32,45.94,0
454,22,0,89.58,37.42,0
454,23,0,8.70,77.59,1
454,24,0,81.32,78.97,1
454,25,0,91.19,61.88,1
454,26,0,68.18,42.24,0
454,27,0,63.91,24.31,1
454,28,0,91.37,13.21,1
454,29,0,14.54,45.97,0
454,30,0,67.39,32.25,1
454,31,0,17.83,55.57,0
454,32,0,92.11,45.15,1
454,33,0,82.71,53.85,1
454,34,0,49.07,35.17,0
454,35,0,69.50,26.36,1
454,36,0,87.58,94.54,0
454,37,0,64.42,58.45,1
454,38,0,24.93,49.82,1
454,39,0,31.70,64.36,0
454,40,1,27.92,31.75,1
454,41,0,71.00,49.58,1
454,42,0,60.02,41.69,1
454,43,0,86.46,24.40,1
454,44,1,90.49,73.47,0
454,45,0,73.50,42.98,1
454,46,0,18.38,30.55,1
454,47,0,5.49,94.98,0
454,48,0,16.92,19.91,1
454,49,0,41.55,51.61,0
454,50,0,12.15,79.53,1
454,51,0,15.00,50.53,1
454,52,0,73.42,10.55,1
454,53,0,76.99,97.01,1
454,54,0,34.41,87.50,1
454,55,0,26.99,61.00,1
454,56,0,45.93,79.38,0
454,57,0,59.42,84.87,0
454,58,0,31.36,1.79,0
454,59,0,53.11,43.34,1
454,60,0,39.23,55.49,1
454,61,0,57.10,70.49,0
454,62,0,24.55,43.91,0
454,63,0,33.70,20.90,0
454,64,0,67.25,55.31,0
454,65,0,74.27,82.30,1
454,66,0,24.27,28.24,1
454,67,0,4.82,87.66,0
454,68,0,80.35,19.01,0
454,69,0,75.79,72.13,1
454,70,0,22.85,11.36,0
454,71,0,49.42,68.46,1
454,72,1,26.53,93.01,1
454,73,0,14.19,26.72,1
454,74,0,98.85,93.97,0
454,75,0,71.02,68.24,0
454,76,7,4.19,92.51,0
454,77,5,16.74,97.33,0
454,78,0,14.16,77.69,1
454,79,0,13.38,53.48,0
454,80,0,55.93,76.33,0
454,81,0,53.96,25.75,1
454,82,0,22.48,52.28,1
454,83,0,34.92,66.47,0
454,84,0,68.25,65.32,0
454,85,0,56.90,36.35,1
454,86,0,27.84,40.54,1
454,87,0,27.03,57.28,1
